100,"[0.10370675,0.13963560,0.06161168,0.41129837,0.33045459,0.48402411,0.69590704,0.94953627,0.72043904,0.89691634,0.76306442,0.34129700,0.81908367,0.94324556,0.64074680,0.48018948,0.57162262,0.57511583,0.96733485,0.85598321,0.39470721,0.47700543,0.30531201,0.27602234,0.69596755,0.13065292,0.28094745,0.90985607,0.46619724,0.50143308,0.90127027,0.80903691,0.47743271,0.09434054,0.98366746,0.69374992,0.74016807,0.06422451,0.01473282,0.96669760,0.57803513,0.69474441,0.32823968,0.97459010,0.21759318,0.95574195,0.99272870,0.29948326,0.34809975,0.20479037,0.79844184,0.13029323,0.77602623,0.49695946,0.52023595,0.72051142,0.33194721,0.86688357,0.75846832,0.66108329,0.70918739,0.28556035,0.15868990,0.26239565,0.40203025,0.46364093,0.87493830,0.20539189,0.68941500,0.38532103,0.33485630,0.05529434,0.95220968,0.71527311,0.05656911,0.87565178,0.81889634,0.45964215,0.93983062,0.51145224,0.08656707,0.05390092,0.90988313,0.30458934,0.78159377,0.08690478,0.36292611,0.05889266,0.18954458,0.47049103,0.38034610,0.84654234,0.34797442,0.24924370,0.05827961,0.53571132,0.63005085,0.61371731,0.30746623,0.04763330,0.11185682,0.12658864,0.09328524,0.67131937,0.36606278,0.69430146,0.66889056,0.88648274,0.84222370,0.83495139,0.13443365,0.48253239,0.68732177,0.48576261,0.61605483,0.39208006,0.88903853,0.40927347,0.12978389,0.46173011,0.32861268,0.08707999,0.74816228,0.45734867,0.74290802,0.90159691,0.16399156,0.56602081]"
101,"[0.02966074,0.90459804,0.10998893,0.79940292,0.18472296,0.51957826,0.57487160,0.52708028,0.24235239,0.29892049,0.17457127,0.99346662,0.45310776,0.39293739,0.90438863,0.99095469,0.04485461,0.95473674,0.25932508,0.04091784,0.12782162,0.49074673,0.54963839,0.73918197,0.20967200,0.59001710,0.43655844,0.78453186,0.03377456,0.09205316,0.62776348,0.25781333,0.87152965,0.17899488,0.22662719,0.33848301,0.46507064,0.55835489,0.22967326,0.59573504,0.29003550,0.95892506,0.84540680,0.68762950,0.52257989,0.65701254,0.13954394,0.82686470,0.31262631,0.92868014,0.32075920,0.20979673,0.61906920,0.74885209,0.21058120,0.53919288,0.62627187,0.37443315,0.83178082,0.57468783,0.47628374,0.64027430,0.20629411,0.23595384,0.14055088,0.25053881,0.04994073,0.23466268,0.75423994,0.32911054,0.85618982,0.09854121,0.39746070,0.57203098,0.56549659,0.01860336,0.41153974,0.31592737,0.30688106,0.35173467,0.30647041,0.56579449,0.60671133,0.73453195,0.22527768,0.77491507,0.51409603,0.72376704,0.31378314,0.75034058,0.53487144,0.56864499,0.66069716,0.28845964,0.54627197,0.41780062,0.59679451,0.82342070,0.16190270,0.62697235,0.18532623,0.41499849,0.01073253,0.30076703,0.25969109,0.10509689,0.79272539,0.31530428,0.97231583,0.11185876,0.93872246,0.25134777,0.18002692,0.50078512,0.71058085,0.32964905,0.07850014,0.28908034,0.82827222,0.45454309,0.82897524,0.66075506,0.23544189,0.71172463,0.35199793,0.55829104,0.79424388,0.93479376]"
102,"[0.18533157,0.23527130,0.46993298,0.22417192,0.55328146,0.40947028,0.50801049,0.90547019,0.47750017,0.04299576,0.06159812,0.47313686,0.78906323,0.09594328,0.44767695,0.75414636,0.31993985,0.92665018,0.66118113,0.88645780,0.66137187,0.17546690,0.89923294,0.21301508,0.96335465,0.49822509,0.06686908,0.72756524,0.01602388,0.56229485,0.98009448,0.57688799,0.40030769,0.56220939,0.18918074,0.37450597,0.78950346,0.80023499,0.10100101,0.36069110,0.46578699,0.25851138,0.57381467,0.54612949,0.65798726,0.59670872,0.84805549,0.02808141,0.52886553,0.23944538,0.56909343,0.64759257,0.93667191,0.76494313,0.21948523,0.04845947,0.70921352,0.94465441,0.65637804,0.00837497,0.56666501,0.36090789,0.29570065,0.48103122,0.71630152,0.18623350,0.41040441,0.96368487,0.37315415,0.88116364,0.78663283,0.26413200,0.30712676,0.36872388,0.84185974,0.63092197,0.72686425,0.17454021,0.92868557,0.24862442,0.17527359,0.83645372,0.72291052,0.38428139,0.55974730,0.45897924,0.67199331,0.63534696,0.13357105,0.20043914,0.92800338,0.94402626,0.50632011,0.48641359,0.06330058,0.46360726,0.02581565,0.21499539,0.58950036,0.37900281,0.17923680,0.28023682,0.64092692,0.10671291,0.36522329,0.93903696,0.48516546,0.14315171,0.73985943,0.58791393,0.61599434,0.14485887,0.38430324,0.95339567,0.60098724,0.53765815,0.30260028,0.52208451,0.57054298,0.27975550,0.22440891,0.88078595,0.88915992,0.45582393,0.81673081,0.11243046,0.59346068,0.30976120]"
103,"[0.49599369,0.90639711,0.87008098,0.24323413,0.12439676,0.91102859,0.17515959,0.48228535,0.85100823,0.69286697,0.32378794,0.05065119,0.22519039,0.15387496,0.40249838,0.57777097,0.41422369,0.13713321,0.52141360,0.08115990,0.54013813,0.21213045,0.84747641,0.98104646,0.18148460,0.10948697,0.05351223,0.55983134,0.04624393,0.10954350,0.57314976,0.59896442,0.81395880,0.40345816,0.78245997,0.96169577,0.24193159,0.88285751,0.98956942,0.35479171,0.29382767,0.77899213,0.92214284,0.66200128,0.24991421,0.86590755,0.01076541,0.39506766,0.34846233,0.94944857,0.48710572,0.78970500,0.31178851,0.88233049,0.16208499,0.38649290,0.26727785,0.15643677,0.61225970,0.42898951,0.54141897,0.13487865,0.44463885,0.94063154,0.84702765,0.71710763,0.96034076,0.08473652,0.99576411,0.17092270,0.65320705,0.50421428,0.19708025,0.52086719,0.57151738,0.79670677,0.95058073,0.35307811,0.93084808,0.34507077,0.48220298,0.00361558,0.08477448,0.62491161,0.83704106,0.68451646,0.66556193,0.84704553,0.95653150,0.01004273,0.56987307,0.61611600,0.72565850,0.29880727,0.89777068,0.71172848,0.11518564,0.89764461,0.85933938,0.10126997,0.98412648,0.97369490,0.32848561,0.62231229,0.40130342,0.32344526,0.98544554,0.23535875,0.10126529,0.11202971,0.50709636,0.85555769,0.80500526,0.29210997,0.08181397,0.39360148,0.27593097,0.43801495,0.82450685,0.09178370,0.24821947,0.86047817,0.28946668,0.83088465,0.96576230,0.41040015,0.35103069,0.19805734]"
104,"[0.91516397,0.87550373,0.96023925,0.95600236,0.12692406,0.78013011,0.28434340,0.48142265,0.00228884,0.57380522,0.37051100,0.32109073,0.67416784,0.60501492,0.95008469,0.43228666,0.43590124,0.52067472,0.14558533,0.98262538,0.66714085,0.33270177,0.17974630,0.13627680,0.14631852,0.71619059,0.33230559,0.05796309,0.35676935,0.25453903,0.96626651,0.08145115,0.97909476,0.83843315,0.93970212,0.92382760,0.89752150,0.22600611,0.84831740,0.24961981,0.57306407,0.55850861,0.79386636,0.89513065,0.00715936,0.51425472,0.36981141,0.17481566,0.46692464,0.54873761,0.94233809,0.21826806,0.65628201,0.48078787,0.57257057,0.82078904,0.68126621,0.97073189,0.80161554,0.76737684,0.17777598,0.52880567,0.72686201,0.64202499,0.51752771,0.47776596,0.43376732,0.56069038,0.34081949,0.62516189,0.10658354,0.10887138,0.68267561,0.05318561,0.37427534,0.04844218,0.65345610,0.60353979,0.03582545,0.47172569,0.99239941,0.13798374,0.12060812,0.78774796,0.12044873,0.30019403,0.43646983,0.58278735,0.29897695,0.63128153,0.68924362,0.04601198,0.30055001,0.26681553,0.34826568,0.32735944,0.16579159,0.10549271,0.02931931,0.92683981,0.15284492,0.00116131,0.25078013,0.82384320,0.38235081,0.17621617,0.07134582,0.07850418,0.59275790,0.96256830,0.13738297,0.60430660,0.15304321,0.09538030,0.31364736,0.96992837,0.45071524,0.02328481,0.84407285,0.52533806,0.49606895,0.29768349,0.06505932,0.24283431,0.77163898,0.49849999,0.14052398,0.65805069]"
105,"[0.13581565,0.56958197,0.13027135,0.47108984,0.09625072,0.20283326,0.31170365,0.99437826,0.04756286,0.42183720,0.47027838,0.12373348,0.72727227,0.76309672,0.23482141,0.22721982,0.36520256,0.48580968,0.27355664,0.39400437,0.69419740,0.13066623,0.71345259,0.01242853,0.64370907,0.33295169,0.37896267,0.67951168,0.94632620,0.29459088,0.62194932,0.78773991,0.89323162,0.92254993,0.84938874,0.00223266,0.00339298,0.25417210,0.07801430,0.46036411,0.63657928,0.70792410,0.78642728,0.37918417,0.34175147,0.47913344,0.08343905,0.23648126,0.33186056,0.64550692,0.61543429,0.06614853,0.08943233,0.93350418,0.45884125,0.95490920,0.25259169,0.31765001,0.56048332,0.33212130,0.83062029,0.97114326,0.62919295,0.76500760,0.33458857,0.46485891,0.93594775,0.03219747,0.23502974,0.54673239,0.54110964,0.58867151,0.01050770,0.48078508,0.60451756,0.33178883,0.09488455,0.32970496,0.55692378,0.92212534,0.40793402,0.68148966,0.07549303,0.76968943,0.90035466,0.61380625,0.62623378,0.26994185,0.60289253,0.98185420,0.66136488,0.60769008,0.90227996,0.52422828,0.31196719,0.20519781,0.12774674,0.97713448,0.97936614,0.98275812,0.23692922,0.31494252,0.77530563,0.41188391,0.11980701,0.90623329,0.28541646,0.62716693,0.10629937,0.18973742,0.42621768,0.75807724,0.40358316,0.01901645,0.08516397,0.17459531,0.10809849,0.56693874,0.52184693,0.77443762,0.09208663,0.65256895,0.98468925,0.81530853,0.78645080,0.41564275,0.18064935,0.51523691]"
106,"[0.98009483,0.91604158,0.94823805,0.18326679,0.72999818,0.27110682,0.85977733,0.87028403,0.35106811,0.95558467,0.28737250,0.38225605,0.71196001,0.26888279,0.19100713,0.59894015,0.28042881,0.35592083,0.12560927,0.02596293,0.63976818,0.26600096,0.53594181,0.13883334,0.12068654,0.78205042,0.38973949,0.29201845,0.81624573,0.12821191,0.33340872,0.46115446,0.43828794,0.41765308,0.40041019,0.63733841,0.95227993,0.72758456,0.13946747,0.25927348,0.16550576,0.45092122,0.07808715,0.18438553,0.37412195,0.80033863,0.55841486,0.96199702,0.98101247,0.06617544,0.24076975,0.34886724,0.91580497,0.43765091,0.21208753,0.30417316,0.95674111,0.94142936,0.75673690,0.54318669,0.95882844,0.13947679,0.65471270,0.63480653,0.55084710,0.49908415,0.68234994,0.41234711,0.68345293,0.54322926,0.41351229,0.76457940,0.72016308,0.00753458,0.38978963,0.10174864,0.37063043,0.56163656,0.16057571,0.44100352,0.79692335,0.92253162,0.94849355,0.58826073,0.85426069,0.39020150,0.52903384,0.64971939,0.43176881,0.82150730,0.11352475,0.92976948,0.05798039,0.39138811,0.85254157,0.29082850,0.70848058,0.10888977,0.74622718,0.69850611,0.42608967,0.56555613,0.82482861,0.99033337,0.44125360,0.51933975,0.70372428,0.07784523,0.87818286,0.43659672,0.39859274,0.37960420,0.44577864,0.68654739,0.03541362,0.95121760,0.38886750,0.60095403,0.90512619,0.86186630,0.80329467,0.56003056,0.10321626,0.06204370,0.20151948,0.85623118,0.49103671,0.04188281]"
107,"[0.54096596,0.22331490,0.63566101,0.31911294,0.86234120,0.27585249,0.04043089,0.76059297,0.76812654,0.15791517,0.25966280,0.63029223,0.19192779,0.35250250,0.79350502,0.59042737,0.51295799,0.46145054,0.04971027,0.90396996,0.29417046,0.82320331,0.47292170,0.90468950,0.72619580,0.83971955,0.76948803,0.82746741,0.21885452,0.07139509,0.36222259,0.07070218,0.17959095,0.92581713,0.62432224,0.05041091,0.61596604,0.44079365,0.43112603,0.87237862,0.39171737,0.09544065,0.17328488,0.05146673,0.48806245,0.88665419,0.26625740,0.71203504,0.39858143,0.43399405,0.38521065,0.77407715,0.37503018,0.28015537,0.14202067,0.94531434,0.50534390,0.60855915,0.67060185,0.87212033,0.72835052,0.21938623,0.26126804,0.80223301,0.02554691,0.66120692,0.98031886,0.84265906,0.11851055,0.15894044,0.91953241,0.68765795,0.84557212,0.10523393,0.73552516,0.92745195,0.27995345,0.07345747,0.66388385,0.17684084,0.63829038,0.68799965,0.59196862,0.88613808,0.70934039,0.18226108,0.08694958,0.81314439,0.65286294,0.42234996,0.24981638,0.46866990,0.54006399,0.90228558,0.97298676,0.15257671,0.07839284,0.70271408,0.75312399,0.36908904,0.80988169,0.24100671,0.11338434,0.50510071,0.60054036,0.77382424,0.82528997,0.31335143,0.20000462,0.46626102,0.17829506,0.57687549,0.01086854,0.39607819,0.17015434,0.54518352,0.82533788,0.96735755,0.91267089,0.41801379,0.02657194,0.69717279,0.56929212,0.29764164,0.51702687,0.77829392,0.58052592,0.60607183]"
108,"[0.26727775,0.24759561,0.09025367,0.20876323,0.36770267,0.28723408,0.97489103,0.82046215,0.92569507,0.66121923,0.58867018,0.86862263,0.94207911,0.60596196,0.78280180,0.42109118,0.10908983,0.70105744,0.58719452,0.29653391,0.47879399,0.56574258,0.37888596,0.03174790,0.45409686,0.70391224,0.17258114,0.71264413,0.61492871,0.58791447,0.74049017,0.81888201,0.52159510,0.27471809,0.64380613,0.45368681,0.69469253,0.80807587,0.31317557,0.91371494,0.68753818,0.51282715,0.82617758,0.02618120,0.49244122,0.67073528,0.24760977,0.25847731,0.65455450,0.82470784,0.36989036,0.19522724,0.16258380,0.07525368,0.49326647,0.51983741,0.21700920,0.78630032,0.08394096,0.60096684,0.37925975,0.95978467,0.56585550,0.83313224,0.08072685,0.17097952,0.37974175,0.74744342,0.03467649,0.00956652,0.83002767,0.75572174,0.41693997,0.00560915,0.87423078,0.81630889,0.42226985,0.20507064,0.62616082,0.73524965,0.43630609,0.02349961,0.32003252,0.79882552,0.36456709,0.74345206,0.77519896,0.22929482,0.93320605,0.10578619,0.81842932,0.43335702,0.02127049,0.76175966,0.58064068,0.10223477,0.37695186,0.02075699,0.47444280,0.16913433,0.97720919,0.29038377,0.20409771,0.89163488,0.40446103,0.23063761,0.25681781,0.74925802,0.41999230,0.66760106,0.92607737,0.58063087,0.40533771,0.77522707,0.97045331,0.13303611,0.20828879,0.70155426,0.22139067,0.43839887,0.22469819,0.30863816,0.90960399,0.28886275,0.24864642,0.81450092,0.64763216,0.72835801]"
109,"[0.89933653,0.27907728,0.02651970,0.06119519,0.07076072,0.90078738,0.65650813,0.07344710,0.07905525,0.95328503,0.76959292,0.19186177,0.39693141,0.02309123,0.75833987,0.19464496,0.21814357,0.53817510,0.33699961,0.70156570,0.44501676,0.22021471,0.44950853,0.38271358,0.48849877,0.30692709,0.74028311,0.76155260,0.52331126,0.10395094,0.20618471,0.58313558,0.60389157,0.07833337,0.24746670,0.22467489,0.51505766,0.71915437,0.61078825,0.01524828,0.24588489,0.50270169,0.25195871,0.67195001,0.33955008,0.26562645,0.84625632,0.25159303,0.02681910,0.99727142,0.13030652,0.33859432,0.04014758,0.26153726,0.69993513,0.92463232,0.23326948,0.14287247,0.43173422,0.68037964,0.49487955,0.14251071,0.87086772,0.77020326,0.04927954,0.07579824,0.13699244,0.20775215,0.10853854,0.76504566,0.83849176,0.91754601,0.87083004,0.64042197,0.83228273,0.22921314,0.25230337,0.01064224,0.20528620,0.42342878,0.96160287,0.29860148,0.00016619,0.44518195,0.66539566,0.11490319,0.49761577,0.98611355,0.29303964,0.03332175,0.79487335,0.31818362,0.42213356,0.62831727,0.21145185,0.81534242,0.89367479,0.14114049,0.36581438,0.88087104,0.60002441,0.21081166,0.22605894,0.47194283,0.97464352,0.22660123,0.89855025,0.23809932,0.50372477,0.34998009,0.60157212,0.62839022,0.62566064,0.75596616,0.09455948,0.13470606,0.39624232,0.09617644,0.02080777,0.25407624,0.39694772,0.82868094,0.50905957,0.00393813,0.14644784,0.01731456,0.78751681,0.83679535]"
110,"[0.91259259,0.04958403,0.25733518,0.36587271,0.13091738,0.96940814,0.88695315,0.75778219,0.39820316,0.23048489,0.45969703,0.71199940,0.72264064,0.92792584,0.35135362,0.31295549,0.61155597,0.61172116,0.05690211,0.72229677,0.83719896,0.33481373,0.32092628,0.61396492,0.64728567,0.44215802,0.76034064,0.18247319,0.81078946,0.02224031,0.83758173,0.73125552,0.87239500,0.23820838,0.11907842,0.71910183,0.92991249,0.15597043,0.62791226,0.60255478,0.82915501,0.72770425,0.96580258,0.46952634,0.81950543,0.42107655,0.04946577,0.67512540,0.43109056,0.52564904,0.66035410,0.05659542,0.15277086,0.17357763,0.42765287,0.82459959,0.65327953,0.16233810,0.16627523,0.31272206,0.33003562,0.11755143,0.95434578,0.86693738,0.91652040,0.17385458,0.53972630,0.67064267,0.64004981,0.52700196,0.28478315,0.68298531,0.91346920,0.37316523,0.08516363,0.80780328,0.73572812,0.08708074,0.40003523,0.01159021,0.62331037,0.68021147,0.40250724,0.23970519,0.57451792,0.89544320,0.50940712,0.15669179,0.59884881,0.35918844,0.54166064,0.35244910,0.37468841,0.21226914,0.94352366,0.81591766,0.05412505,0.17320247,0.89230331,0.82221480,0.97818423,0.60609549,0.20864926,0.03780327,0.76550653,0.73130810,0.20083344,0.02033788,0.44141343,0.49087819,0.16600260,0.59709216,0.12274020,0.78309330,0.83968772,0.99245759,0.16603421,0.59368608,0.41828467,0.07156320,0.23390030,0.40017453,0.71289559,0.04293021,0.16048064,0.11482543,0.98176181,0.89828121]"
111,"[0.07213479,0.61186009,0.28250176,0.92255057,0.44955153,0.73433369,0.41731799,0.33078620,0.70395043,0.78911306,0.59691534,0.33264246,0.41972220,0.81975643,0.83134564,0.45465500,0.13486547,0.53737171,0.77707590,0.35159283,0.24703503,0.75644115,0.91313193,0.51197974,0.87116719,0.41282682,0.76527492,0.13996233,0.35223048,0.29575314,0.11166980,0.16579385,0.33899532,0.23129763,0.05351142,0.03169466,0.63778915,0.84643741,0.88423968,0.64974521,0.38105231,0.58188476,0.60222163,0.04363406,0.53451125,0.70051285,0.29760401,0.42034321,0.20343552,0.04312224,0.03557883,0.20161204,0.79529712,0.21358080,0.28514300,0.51904230,0.91921583,0.63211043,0.67503964,0.83551928,0.95034371,0.93210452,0.83038473,0.90251852,0.51437761,0.79687837,0.71942795,0.16897848,0.90331116,0.32062816,0.65141336,0.35536278,0.14447485,0.74138919,0.07403065,0.49375185,0.31350728,0.14485191,0.59950591,0.73437039,0.27174110,0.04881600,0.40040783,0.64744185,0.40388200,0.31701294,0.82899168,0.70015786,0.11298368,0.87825760,0.01821894,0.37044842,0.66620055,0.77786936,0.94366221,0.28265653,0.51395315,0.56746358,0.59915723,0.23694538,0.08338179,0.96762047,0.61736468,0.99841599,0.58029975,0.18252038,0.22615344,0.76066369,0.46117554,0.75877855,0.17912076,0.38255528,0.42567652,0.46125434,0.66286538,0.45816150,0.67174130,0.95688330,0.47592460,0.39513944,0.02724886,0.70228750,0.53780578,0.48814850,0.42025201,0.25063574,0.15315326,0.66752987]"
112,"[0.46440724,0.18383419,0.35281167,0.25612183,0.57674899,0.22816135,0.58352313,0.72799698,0.46938517,0.54341481,0.03716566,0.35067194,0.49552285,0.09502776,0.82939715,0.10113724,0.14995224,0.55035906,0.19779992,0.60168092,0.91869285,0.74768353,0.44784039,0.56082308,0.43907968,0.45729762,0.82774503,0.49394459,0.27181295,0.21547415,0.49812968,0.01208183,0.57954441,0.17870065,0.41564502,0.49902581,0.46664528,0.08400896,0.08242396,0.66272270,0.84524208,0.07139452,0.83205721,0.29323174,0.05200929,0.23112905,0.61368333,0.03935885,0.50061219,0.16347657,0.62163707,0.29337737,0.25025967,0.72618328,0.12132171,0.14856957,0.85085608,0.38866086,0.87680835,0.29705937,0.54769411,0.70084637,0.36837524,0.83278148,0.01661467,0.36942533,0.62554616,0.20229415,0.43045450,0.01397663,0.74197261,0.21135677,0.75477059,0.79193525,0.14260618,0.63812803,0.73315479,0.56255094,0.66368718,0.81363842,0.36399649,0.56179540,0.16347532,0.08216718,0.82984971,0.27768910,0.83851118,0.27758986,0.73488647,0.56263051,0.05657410,0.32838604,0.54385920,0.04198788,0.05406871,0.63361213,0.81231177,0.22795580,0.72698061,0.19362489,0.27763286,0.36005581,0.02277752,0.86801860,0.93941212,0.77146833,0.06469907,0.11670736,0.34783541,0.96151774,0.00087559,0.50148677,0.66496234,0.28659842,0.57997479,0.83023346,0.55641574,0.67773645,0.82630503,0.67716010,0.06581996,0.94262731,0.23968568,0.78737879,0.48822416,0.85659840,0.68937888,0.70599255]"
113,"[0.07541688,0.70096205,0.90325520,0.33370870,0.34768433,0.08965593,0.30101171,0.05578129,0.84771554,0.99032073,0.62844776,0.36160155,0.92415149,0.58783767,0.40147509,0.76547058,0.32726498,0.49073930,0.57290548,0.40275418,0.68044228,0.51895246,0.79654132,0.53142679,0.09405630,0.15062940,0.47901444,0.02287263,0.06485951,0.11892723,0.75253835,0.56484912,0.79280392,0.51978353,0.71340742,0.99103928,0.35109409,0.37387061,0.24188821,0.18129933,0.95276665,0.01746472,0.13417109,0.48200550,0.44352224,0.44439682,0.94588260,0.61084394,0.89744135,0.47741514,0.30764760,0.86406234,0.54179779,0.36810182,0.04526092,0.11107988,0.05370619,0.29339087,0.08076866,0.56899182,0.42558922,0.11496711,0.82095865,0.89637454,0.59733558,0.50058978,0.83429748,0.18198081,0.27163575,0.57264645,0.62842675,0.47614129,0.46646101,0.09490777,0.45650832,0.38065881,0.96849549,0.36996958,0.13543916,0.46270314,0.95344144,0.52634592,0.92909911,0.60954039,0.12849185,0.92503217,0.45645796,0.55051326,0.70114165,0.18015509,0.20302673,0.26788524,0.38681147,0.13934882,0.70419695,0.49699987,0.01678240,0.73018882,0.72122710,0.07232019,0.44618980,0.68807701,0.86937534,0.82214099,0.83960472,0.97377480,0.45577930,0.89930054,0.34369636,0.28957796,0.90042090,0.79786125,0.27527540,0.58292200,0.44698334,0.98878014,0.35688096,0.40214088,0.51321975,0.56692494,0.86031482,0.94108248,0.51007330,0.93566153,0.05062763,0.87158528,0.76795882,0.36529340]"
114,"[0.86588219,0.70017867,0.88215848,0.15379323,0.72643868,0.35486443,0.83100472,0.29746473,0.39237150,0.84887882,0.22953664,0.19803112,0.56799970,0.70343786,0.16614000,0.11958045,0.64592537,0.57502348,0.18456287,0.31305372,0.23808489,0.69454185,0.24505410,0.94619476,0.12634885,0.32937458,0.59725882,0.98406929,0.12341711,0.82761306,0.32461192,0.34139332,0.07158114,0.79280724,0.86512643,0.31131523,0.99939124,0.86876558,0.69090557,0.53050928,0.50428308,0.96006139,0.85936092,0.20305629,0.49263325,0.39305314,0.19091340,0.46618779,0.04910880,0.49609114,0.48487028,0.84175024,0.24389011,0.75710887,0.32403281,0.18434663,0.12542810,0.63550041,0.57116093,0.62178756,0.49337185,0.26132967,0.62662207,0.49250326,0.19268093,0.07483842,0.22863065,0.95506833,0.30993176,0.14093548,0.43839921,0.83076970,0.67964753,0.90918316,0.10721328,0.67521199,0.37864885,0.54478786,0.66436730,0.31029167,0.88531415,0.06987602,0.38292873,0.62101262,0.31555346,0.56060657,0.50680033,0.63314818,0.96252176,0.55977958,0.54384787,0.66726398,0.49487603,0.81948695,0.16087927,0.23245941,0.02526564,0.89039107,0.20170530,0.20109554,0.06986012,0.76076469,0.29127297,0.79555505,0.75561544,0.61497536,0.81803065,0.31066289,0.70371504,0.89462744,0.36081423,0.40992203,0.90601217,0.39088145,0.23263068,0.47651979,0.23362766,0.55765947,0.74200509,0.86743220,0.50293160,0.07409153,0.69587809,0.18924894,0.45057760,0.07719868,0.56970093,0.76238087]"
115,"[0.83721828,0.06584793,0.02091526,0.33084602,0.47178050,0.91017870,0.74094741,0.42059393,0.32977609,0.43698838,0.11219936,0.49084722,0.03563407,0.70000038,0.01029105,0.89560420,0.96547922,0.34840695,0.96941857,0.28497103,0.84557660,0.35237593,0.98552311,0.94804386,0.50782244,0.05166930,0.71893228,0.21380731,0.03329326,0.19417154,0.42662994,0.45189459,0.34228466,0.54398896,0.74508351,0.81494262,0.57570631,0.86697828,0.66253233,0.41814677,0.03312113,0.85115078,0.16181267,0.86552671,0.76015315,0.12096638,0.53088740,0.43689857,0.82777901,0.06040869,0.53692749,0.77055415,0.32821262,0.07021671,0.93764791,0.44057851,0.51466905,0.21054614,0.39979408,0.85037068,0.92756836,0.49726829,0.25964816,0.09686544,0.16271237,0.18362663,0.51447165,0.98625115,0.89642885,0.63737525,0.05796818,0.38774328,0.82473065,0.93692902,0.42777523,0.46340830,0.16340768,0.17369773,0.06930093,0.03477914,0.38318509,0.35260266,0.63757270,0.48314830,0.83552323,0.82104533,0.76908819,0.27690963,0.32857794,0.04750922,0.26131553,0.29460779,0.48877833,0.91540727,0.36730086,0.70958452,0.25357248,0.99865499,0.81359661,0.38930192,0.25627919,0.91881052,0.33695629,0.37007642,0.22122619,0.38303786,0.24856357,0.00871572,0.12968109,0.66056750,0.09746506,0.92524308,0.98565077,0.52257726,0.29313041,0.62134203,0.69155774,0.62920465,0.06978216,0.58445021,0.79499535,0.19478843,0.04515811,0.97272547,0.46999276,0.72963992,0.82650436,0.98921574]"
116,"[0.17284136,0.68731201,0.67356216,0.56999001,0.20736426,0.26533144,0.65307372,0.47780337,0.41473138,0.84250561,0.30591292,0.46931959,0.64301632,0.71231625,0.74709439,0.13027848,0.48288014,0.12045184,0.60359914,0.43912137,0.26016570,0.02925289,0.30616152,0.63473846,0.68224667,0.94356120,0.23816799,0.72694532,0.64235159,0.00965144,0.71923496,0.97280644,0.97146043,0.78505604,0.17435696,0.43063515,0.34944467,0.68639996,0.05647538,0.27770057,0.66073743,0.90930000,0.91801472,0.04769482,0.70826131,0.80572538,0.73096746,0.71661723,0.23919349,0.53232290,0.15366393,0.84522066,0.47442431,0.54420548,0.12865469,0.92364904,0.11843647,0.16359358,0.13631805,0.60630982,0.33594874,0.16245210,0.15166684,0.32450720,0.01181822,0.68537938,0.25536838,0.46273164,0.72806208,0.38113480,0.85893717,0.27366755,0.11617217,0.42208408,0.89140268,0.53441800,0.24673324,0.99382663,0.12410411,0.60698326,0.72743410,0.33103224,0.77015261,0.03031731,0.05956920,0.36572972,0.00046718,0.68271285,0.62627305,0.86444005,0.59138436,0.23373495,0.24338539,0.96261935,0.93542479,0.90688422,0.69193926,0.86629522,0.29692937,0.64637305,0.33277201,0.38924638,0.66694595,0.32768238,0.23698139,0.15499511,0.20268893,0.91094924,0.71667362,0.44764007,0.16425630,0.40344879,0.93577069,0.08943361,0.93465328,0.40907659,0.95328107,0.08193476,0.00558280,0.12401827,0.28761085,0.42392790,0.03023672,0.36618446,0.52863556,0.68030140,0.00480760,0.01662482]"
117,"[0.70200319,0.95737057,0.42010121,0.14816229,0.52929609,0.38823226,0.66189881,0.77806998,0.20015306,0.09155473,0.62597173,0.87270397,0.86652960,0.99063272,0.59761497,0.32504807,0.65607931,0.42623092,0.45654722,0.51611542,0.88184414,0.88231032,0.56502218,0.19129423,0.05573327,0.64711664,0.88085058,0.12423497,0.08685332,0.02227711,0.92916034,0.62109860,0.48739282,0.78432120,0.43069324,0.76346425,0.15270963,0.81965458,0.14733597,0.38431635,0.53931046,0.74199839,0.65294663,0.36961924,0.81725832,0.98151361,0.38496140,0.32073109,0.41016370,0.34481598,0.75389157,0.70717164,0.78910540,0.79468720,0.91870447,0.20631431,0.63024122,0.66047693,0.02666039,0.55529495,0.23559534,0.24040194,0.25702576,0.95902795,0.91639753,0.33649774,0.48465903,0.01395412,0.40218538,0.06408319,0.84215216,0.04230422,0.13385795,0.75982868,0.63253165,0.49906026,0.48969197,0.08730595,0.41235302,0.06843133,0.49466125,0.95120747,0.46732189,0.34916503,0.23147435,0.79649553,0.98778876,0.04352103,0.69063667,0.57148625,0.69572022,0.78257255,0.80484866,0.73400800,0.35510560,0.84249742,0.62681762,0.05750986,0.82097311,0.97368174,0.79333533,0.94067029,0.32498565,0.86429511,0.60629250,0.25923813,0.62885637,0.44611368,0.42762630,0.81258670,0.13331679,0.54347949,0.88829447,0.64218504,0.34935568,0.13846008,0.93314627,0.85184974,0.05816305,0.68840327,0.34887920,0.37553859,0.93083254,0.16642688,0.40682783,0.66385259,0.62287954,0.53927606]"
